,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
1253,-341.07172,114.507515,-10.160898,41.46324,17.964705,-2.76197,-6.061795,-5.698195,-11.06426,-2.0132608,-6.555605,-8.979458,-1.2749388,-4.8088503,Bengali
1254,-342.61676,117.06454,-9.340065,36.894627,13.980979,6.895397,-4.0117507,-2.719965,-11.996164,-3.5680277,-1.4707247,-9.27956,0.76017827,-1.0035638,Bengali
1255,-354.49933,129.2774,4.231917,27.60625,8.243951,-7.089124,4.6802483,-4.0750127,-12.387802,-3.985882,-4.76358,-7.365037,-2.1473086,-4.3391676,Bengali
1256,-348.6922,132.32898,4.473727,33.19064,5.6612015,-4.8815293,-6.297696,-1.8650403,-1.9361879,0.20385097,-5.252275,-5.3888125,-3.1719515,-7.146175,Bengali
1257,-323.64166,123.997826,-14.149505,42.656345,5.667438,-0.723894,1.9002392,-1.14285,-10.1122875,-1.1592566,-3.0467446,-5.730341,2.073764,-6.5848403,Bengali
1258,-372.30624,131.35403,-7.938727,22.527132,0.48487884,-0.5347692,-1.3100177,-6.5453854,-6.2740984,-0.081438415,-4.227127,-6.1507983,0.11000651,-4.452252,Bengali
1259,-335.292,139.36324,-0.52280664,31.425058,1.0854676,-4.556592,-4.9583507,-6.7762504,-8.970646,1.9874007,-7.7131786,-10.148899,0.06627635,-10.117649,Bengali
1260,-349.2752,122.44268,-8.440636,29.065557,6.823147,1.149506,8.464551,-1.7594795,-11.688091,-3.2062874,-3.5666327,-4.095092,0.77088684,-3.8912685,Bengali
1261,-357.52298,142.37732,-23.23296,27.46706,1.8521851,-1.9965929,3.8232484,-3.6149805,-10.049144,1.4802715,-3.4771602,-8.637442,-0.19230837,-5.9227276,Bengali
1262,-370.95602,128.5321,-2.8872547,32.15264,8.076329,-4.014372,-1.3154997,0.8602929,-7.345434,1.1055661,-2.1182601,-7.589393,2.1746747,-2.8567932,Bengali
1263,-332.77182,126.57778,-18.019308,44.026825,7.7689185,4.4374948,-6.18969,2.7247286,-8.7259445,-0.39855823,-0.4060056,-10.029263,5.2917385,-3.5781972,Bengali
1264,-389.174,109.93328,1.9171153,53.302914,8.8992195,-8.052057,-5.3076096,3.0389502,-8.272971,-3.958326,-6.565152,-6.162652,-0.15994373,-6.7378383,Bengali
1265,-338.15485,113.31262,3.3391237,52.48328,-0.25135076,-4.551424,-1.8004364,-0.62907404,-8.309682,-5.250683,-5.614341,-6.8336725,-1.7688941,-9.000936,Bengali
1266,-393.74704,124.54177,-1.6466014,36.571022,-1.7908578,-6.131564,1.0367528,6.7843246,-6.1434884,3.2527285,-0.5391332,-3.969499,3.2499237,-3.2482505,Bengali
1267,-346.66574,120.373215,1.6879046,37.604305,-3.0495427,-11.591822,-2.0503814,-1.7202586,-6.444878,0.8963692,-6.7752028,-8.525391,-3.1798642,-7.5180717,Bengali
1268,-358.14072,131.00958,-10.5382395,39.23399,0.16454683,6.4588356,0.61462355,3.6917279,-14.423593,-4.039552,-1.2047118,-12.183149,2.5404298,-3.3500755,Bengali
1269,-356.15677,117.73296,-5.4791994,32.877914,6.039891,-4.6106367,3.1379213,0.13051386,-13.468869,-1.5514166,-3.5648031,-10.5694685,0.36074767,-1.0978391,Bengali
1270,-367.83197,126.17275,6.981123,41.04784,-4.493141,-4.7852407,-0.71309733,-1.1577618,-5.5185657,-3.7512755,-3.6926079,-3.5261617,-4.0054016,-6.3168874,Bengali
1271,-343.47693,119.03304,-1.3623693,44.49318,15.007874,-11.091462,-8.595851,0.19131775,-7.061825,-1.6090763,-8.131196,-6.3131113,-2.0660417,-10.504975,Bengali
1272,-381.0521,108.74113,-0.51420015,32.78545,-0.67442214,-0.6694836,0.50887924,-3.4998493,-8.0754,-2.7742405,-4.1598186,-11.0144,0.7684764,-1.5113385,Bengali
1273,-393.59244,118.14914,-2.0619607,44.61052,17.441565,0.6033147,1.4920363,2.4240856,-11.860226,-8.239292,-4.2883096,-6.5439863,0.6465297,-3.6538093,Bengali
1274,-340.28595,133.5752,6.0569053,46.894173,6.1732035,-1.4411397,-1.6066513,1.2644473,-1.7768807,-0.49993768,-0.32334372,-2.1638942,-1.9963393,-4.13784,Bengali
1275,-341.6945,111.859055,7.987165,50.087917,1.018609,0.56147146,-4.042509,-0.75190604,-8.249086,-3.1569118,-5.250142,-9.256106,-0.071724534,-11.0798645,Bengali
1276,-353.97385,125.01519,-4.9727845,33.577652,8.953075,-0.27165288,-4.3098416,-3.563253,-7.722432,-1.8821756,-3.3502197,-8.48291,0.8464981,-5.684051,Bengali
1277,-336.21384,121.24913,-0.343029,43.420353,3.8935308,-6.7640624,-6.3936553,0.6396067,-9.628676,-3.609539,-3.059779,-5.478903,-2.358721,-9.121864,Bengali
1278,-371.39398,110.07642,9.340705,33.02711,7.778151,-10.505959,0.2507808,3.004109,-8.567886,-4.2208204,-5.88609,-5.9600835,-4.864098,-6.2389755,Bengali
1279,-377.37656,132.47618,1.1198548,30.858805,0.58258677,-10.948753,-1.1077135,2.2019515,-6.5569477,0.6961454,-3.1002789,-7.3120394,-3.0099325,-4.014007,Bengali
1280,-346.94058,135.34445,4.432901,31.817602,5.029066,-14.9449215,0.8601497,2.2222583,-11.902577,-0.39076376,-3.5890832,-9.561872,-2.6982908,-3.1962748,Bengali
1281,-336.1704,123.9711,-9.883065,38.478092,9.242936,-0.30796185,-1.7494444,-0.0020042914,-8.09892,0.26739335,-2.5434995,-8.01471,2.629816,-3.351875,Bengali
1282,-404.27982,119.34799,-2.5253904,42.547844,10.08059,0.12167867,1.2442167,-0.69034386,-10.459652,-7.5970173,-5.2172127,-6.1005526,2.3047187,-3.7971666,Bengali
1283,-356.47397,128.45837,-5.355016,39.093784,6.5266886,-10.792145,-7.5890703,-2.1934073,-7.1401935,-1.6290054,-5.442275,-7.730725,-5.0073457,-7.05125,Bengali
1284,-338.25903,118.89406,-3.4432461,33.358482,13.844065,-1.1710918,-1.5008692,-4.178933,-9.116319,-3.387727,-5.7045393,-8.747652,-1.0193771,-2.866754,Bengali
1285,-342.03336,126.934395,-3.9781039,31.24827,6.3121853,-5.307171,-10.422722,-4.3085856,-4.682137,4.6870027,-6.946285,-7.8276253,3.2423313,-12.328271,Bengali
1286,-329.69125,120.017914,-14.232922,38.431355,8.21998,3.7190175,-5.4564567,-4.392625,-5.8433127,-2.293241,-2.8118434,-6.3704066,5.7573094,-5.921371,Bengali
1287,-386.70038,117.783005,0.3872746,45.665215,4.2956734,-4.273854,-5.6467924,-1.5587579,-5.9392247,-0.10324917,-5.8405213,-7.9856663,1.9479785,-7.02185,Bengali
1288,-372.4843,129.8167,-14.895962,42.133232,6.6467757,-1.87782,-2.5179634,-0.7429296,-11.220656,-4.6476817,-4.028841,-7.804014,1.5486938,-4.827735,Bengali
1289,-339.82462,120.42435,-4.7416706,51.10474,9.2466955,-4.3683085,-0.30164275,-0.38627693,-11.752403,-2.8413,-5.038074,-9.103073,-0.4033963,-4.786483,Bengali
1290,-401.1565,124.08093,4.555839,31.881758,2.0938785,-7.720864,-1.8581622,-2.3037944,-7.1217012,3.0555453,-5.4298306,-8.962325,0.41496056,-4.6315513,Bengali
1291,-350.63495,133.98398,-9.611598,32.130424,-0.53202736,-0.60361934,2.9914002,-1.0710758,-8.693477,-5.5667863,-4.524998,-5.2677145,-0.65653425,-9.142623,Bengali
1292,-345.26685,120.89668,-2.7114847,35.842426,-3.0995693,-0.1777746,-1.5474972,-1.6538883,-5.705555,-0.37397417,-2.6790793,-6.835931,-2.547392,-10.096009,Bengali
1293,-347.9629,130.11476,0.75304127,47.853733,7.770025,-9.372547,-8.459288,-1.0435953,-12.709212,-5.262214,-6.045656,-11.0969305,-1.6533316,-7.77837,Bengali
1294,-366.134,127.59394,-1.5890334,35.046337,8.909185,-4.879216,2.5174565,-3.0864174,-15.671975,-5.7452044,-6.231934,-11.020215,0.08035403,-2.4787905,Bengali
1295,-365.46906,117.20781,3.046696,39.89843,12.156373,-5.143128,-0.006059338,2.721291,-13.706181,-3.6178722,-3.7558844,-11.287219,2.4298143,-2.830204,Bengali
1296,-372.79626,125.922295,-11.231282,41.553738,9.355315,-2.5889473,-3.748527,-3.5693927,-9.091979,-5.8231225,-4.440192,-4.597959,-0.1416779,-7.901331,Bengali
1297,-361.17477,133.46089,-3.619472,29.454477,2.1153016,0.5421388,-3.6056168,-2.1725965,-6.652197,-3.0811691,-1.3565,-6.6702194,-0.49966404,-6.301353,Bengali
1298,-360.31464,120.6598,1.1287725,38.438034,16.31852,-5.2722936,2.7747612,-3.220901,-12.264948,-5.790425,-8.393322,-6.6194124,1.7576594,-3.0492945,Bengali
1299,-363.519,131.799,5.939956,40.745163,5.218831,-4.745246,-9.874361,-2.5416317,-0.667051,-2.7006037,-5.946192,-3.8032486,-2.4227664,-8.847621,Bengali
1300,-375.90338,138.97403,-2.9350884,25.216019,0.24641961,-20.002068,-0.47153944,-0.7047654,-9.979236,0.43714395,-4.0962443,-6.9252796,-2.6195192,-1.243555,Bengali
1301,-329.85474,141.71498,-18.939707,27.519041,-2.991011,0.70367205,-3.5929515,0.7635612,-16.145727,1.5370256,-0.63416797,-15.7162695,1.1750096,-5.547208,Bengali
1302,-384.1302,119.406334,-10.003227,38.89657,1.9389597,3.0153904,-4.4308,-5.1436467,-5.7796206,0.9956146,-2.3911545,-5.276608,2.6990683,-5.3968678,Bengali
1303,-354.6133,120.29112,-11.782909,39.987175,12.133106,-1.838299,-2.2053792,1.5324465,-13.597719,-0.61847556,-4.5467057,-11.836172,1.8741534,-5.2771325,Bengali
1304,-353.95297,129.87,-3.6844566,35.195515,10.028451,-3.0562904,3.197951,-3.365073,-12.524252,-4.9832463,-3.8872793,-5.40511,-1.424097,-5.263724,Bengali
1305,-373.46484,131.85065,-6.590678,20.320246,2.2285461,-1.9994309,3.7251792,-5.3486414,-9.4508705,-1.9757822,-5.318129,-7.9585505,-3.3936324,-3.5915918,Bengali
1306,-368.92303,127.15034,-7.141045,31.027308,-3.1698425,-4.484027,3.7025614,-2.7168775,-13.198194,4.188561,-1.5991194,-10.309859,1.5664555,-3.102638,Bengali
1307,-351.89966,123.076935,-5.8783183,41.858414,9.146174,1.9252112,-0.27399474,-0.6190433,-14.71624,-3.4345226,-4.1171846,-8.524224,-0.27186882,-6.8136363,Bengali
1308,-363.15372,131.39925,-3.248566,36.063736,2.6114926,-10.3658085,-3.4432757,3.5320728,-8.346978,2.989868,-1.1216133,-7.7532187,-1.8959266,-9.403299,Bengali
1309,-323.81876,126.09684,-8.260222,42.447823,9.643242,1.5826368,-1.5762135,-6.061536,-10.981993,-3.650856,-6.782268,-8.871343,1.9026235,-3.4826624,Bengali
1310,-368.70218,131.94398,10.125288,41.47057,-2.5335512,-8.3304,0.7019251,-1.2895694,-7.5430617,-3.4580026,-4.7452044,-4.2355247,-4.646495,-4.7253656,Bengali
1311,-371.27045,125.36071,-9.517713,37.401497,7.1850495,1.4946034,-2.605134,-6.799436,-8.739459,-3.183112,-5.6229615,-10.1045475,0.2643991,-2.0386045,Bengali
1312,-355.12723,132.00777,7.135283,23.642666,4.697998,-4.0713415,5.9335847,-7.0407434,-12.925075,-3.4774508,-8.277275,-10.4462385,-2.6701589,-4.1278405,Bengali
1313,-350.6662,139.75604,-4.5983386,28.603067,3.1638837,2.075306,5.063939,-0.825134,-18.683025,-2.2163084,-1.7482058,-10.5348215,-0.9459452,-2.004463,Bengali
1314,-366.9125,127.400055,-8.838916,34.703297,16.035303,-0.91959167,1.7324146,-4.244719,-10.306605,-0.87462366,-3.2585635,-6.9494205,0.83099455,-0.31619406,Bengali
1315,-354.08466,126.2206,-8.261526,32.643005,10.4615555,0.58335984,-2.8564637,1.954656,-6.82189,1.2874044,0.0055843256,-7.5781393,4.239747,-1.1354886,Bengali
1316,-376.99002,110.730705,-4.3233094,42.4552,7.7640605,1.7089657,-3.6529183,-5.126641,-5.8522635,-5.4542775,-3.957815,-4.5881195,0.014804292,-8.7942705,Bengali
1317,-330.67505,121.988014,5.4319825,35.160667,3.3319013,-8.219979,-4.0923305,1.321601,-6.1554704,-2.2421834,-5.2657356,-6.814894,-4.796523,-7.4227843,Bengali
1318,-348.2182,124.60106,-12.970706,26.64086,6.433446,3.5694573,1.2887001,-4.623473,-5.156608,-0.7975505,-3.8685763,-8.155103,-1.3823311,-2.7364771,Bengali
1319,-400.93082,126.33666,0.17823322,27.232166,4.809509,1.1677283,-0.39302623,-6.3187494,-3.9853554,2.2032547,-2.6388423,-5.097901,1.1579082,-2.6980584,Bengali
1320,-367.6767,121.818245,-3.3893085,44.761337,2.5618274,-7.3677797,-9.625949,3.009729,-6.576314,-3.2454836,-2.2344205,-4.557825,-0.4773543,-7.2110205,Bengali
1321,-378.52148,127.94432,9.39812,34.397358,2.974284,-10.0489235,-0.7684055,1.5456617,-5.8890634,-0.25029323,-2.3057265,-5.315357,-1.2547598,-3.5452325,Bengali
1322,-342.395,111.52319,0.4373635,47.534378,2.8014157,-3.2223234,-11.052546,-4.656935,-7.726643,-2.116742,-9.433394,-9.1065445,1.855026,-13.970313,Bengali
1323,-376.62646,108.79685,-2.4875755,42.327335,10.643841,-0.2645813,4.578991,-2.787715,-7.5391364,-4.908625,-8.32673,-4.8502884,1.9123526,-0.7636997,Bengali
1324,-382.36365,118.98076,-6.193827,34.60614,10.368034,-0.51177317,-3.3261707,-5.052443,-13.317332,-6.325071,-2.9562643,-8.758914,-1.3460901,-3.622289,Bengali
1325,-318.0607,141.94193,24.119333,32.091442,-1.9869133,10.198771,-3.5229266,5.943403,-6.4804335,-6.3285537,-2.4758928,-5.2725906,2.8927631,-7.042839,Bengali
1326,-370.2063,124.353,6.248394,28.324844,7.581464,-3.8649616,-2.257168,-3.510327,-11.024988,0.7191462,-3.263588,-9.583988,2.07635,-4.691678,Bengali
1327,-338.69785,139.86777,21.12717,20.148525,-4.3930917,11.336693,-1.2287961,5.829392,-4.280822,-2.9917796,0.12980159,-4.879388,3.0628202,-1.7992582,Bengali
1328,-351.11896,136.39423,29.638498,32.03708,-0.5571872,8.32893,-3.4128318,4.205323,-6.6510253,-9.600683,-8.240276,-7.758609,2.8741448,-1.8592477,Bengali
1329,-364.76886,132.39267,-6.012953,40.444683,3.3374915,0.07266958,4.4312725,-1.3464836,-15.45314,-1.398735,-2.487105,-7.5587707,3.0559106,-3.584556,Bengali
1330,-347.2546,109.457794,-7.971263,46.088512,8.75419,0.114293195,2.0822458,-2.3220582,-15.010489,-2.5538397,-2.6672363,-8.341634,1.6542497,-1.8210107,Bengali
1331,-333.2377,133.60866,21.10651,31.53669,1.4512271,9.050462,-6.7458825,4.174836,-3.372168,-4.199102,-3.99111,-5.3270273,3.9254239,-4.456169,Bengali
1332,-356.7522,137.50998,-13.647207,31.09087,-3.3275902,2.66388,4.134593,2.4531593,-15.729226,1.9597483,1.2501259,-10.431706,3.6810338,-2.4652357,Bengali
1333,-351.335,114.999916,3.6455364,29.927748,8.348479,-5.4887104,-6.2402205,-2.7260904,-7.4472895,-0.6730984,-8.619621,-5.849817,3.5089655,-11.233636,Bengali
1334,-309.18134,143.97813,17.773764,31.077143,-5.8350296,14.05304,-7.3999057,3.9533255,-7.724157,-3.4493222,1.5210536,-6.671912,2.7676537,-4.0779524,Bengali
1335,-352.66623,134.34395,-4.7767086,34.575535,6.496868,1.3091291,6.009587,-0.3952001,-18.7413,-1.0630862,1.0881957,-9.212955,-0.28948388,-3.2001436,Bengali
1336,-341.46536,130.00269,30.352753,22.981493,-0.5675184,9.0181465,-4.4092674,2.539635,-3.9870117,-6.474516,-6.4713006,-6.302797,3.0997026,-1.4746348,Bengali
1337,-300.86536,137.08395,24.365383,33.235607,-0.7928431,16.832518,-3.2636364,7.314286,-6.512637,-6.167317,-1.9088067,-7.8766413,4.2072997,-3.2328813,Bengali
1338,-333.99902,109.33718,-2.4239633,44.562496,9.831045,-7.7604203,-10.937388,-2.0151951,-7.70071,0.108868025,-7.679476,-8.207429,0.13980886,-6.2920694,Bengali
1339,-415.7872,136.73946,-1.7411289,26.48446,1.406138,2.2075398,9.660413,2.2719831,-14.512036,4.092596,2.40152,-9.313632,-1.3082994,-5.587012,Bengali
1340,-340.51367,125.59962,0.07259308,34.370686,4.2844305,-0.18107446,6.0398607,-1.8247501,-16.543873,0.9849337,-2.7044291,-13.441813,0.1796293,-0.47408125,Bengali
1341,-310.27332,143.95241,16.785427,22.010782,-6.022344,10.474025,-3.4249554,5.291143,-3.4297175,-2.8455284,-2.1186454,-4.6090307,3.6771028,-3.8370962,Bengali
1342,-340.7022,134.76492,-8.096883,38.20365,4.9592757,-4.6650186,6.455266,1.5108842,-18.123825,0.37077007,-1.2085373,-10.314145,-0.63274866,-6.558052,Bengali
1343,-377.00623,121.022644,-8.00186,41.78718,0.85804415,-4.5364795,-6.9569445,0.96495587,-5.1843176,0.33646733,-2.9660885,-8.571394,-0.58747005,-5.1723957,Bengali
1344,-366.2148,116.745705,4.622555,31.568369,6.284997,0.16538072,-7.382567,-1.7516799,-10.593684,-4.407513,-3.5845544,-9.626644,1.0449749,-5.749283,Bengali
1345,-368.21863,130.28912,-8.18876,26.847355,0.85306805,-0.24000561,6.7565384,-1.8171331,-17.356688,2.909326,3.759684,-8.726364,-0.12153567,-1.8276848,Bengali
1346,-366.1359,118.55108,-14.25438,37.272976,7.750012,4.3064146,0.29326963,-1.0221852,-14.246393,0.052012388,0.19325387,-12.715008,0.1916375,-1.7440251,Bengali
1347,-351.63965,117.414894,4.778531,45.889797,14.028952,-11.069864,-6.9477105,1.2273055,-9.571536,-3.7171805,-7.9486465,-7.7405553,-1.7938204,-10.573334,Bengali
1348,-371.64243,122.312775,-4.0355787,44.402077,6.9871964,7.9071774,0.016750976,-0.55893886,-12.630142,-1.0779197,-0.37188375,-7.8255897,0.43645588,-3.8899336,Bengali
1349,-316.57492,141.99448,23.22529,27.625553,-5.622337,8.896305,-8.046201,5.6681952,-3.9792178,-4.5053315,-1.8509578,-6.3428226,3.4211884,-4.1812863,Bengali
1350,-330.17078,143.95483,14.165361,29.488867,-5.567917,11.198811,-5.9569674,6.682084,-5.323254,-4.072499,-2.3277802,-4.3738627,5.277561,-5.5012574,Bengali
1351,-348.71332,135.10597,27.441422,24.21914,0.6291426,6.4191275,-4.204091,4.7138667,-2.0817478,-3.5588427,-2.7393277,-3.8775191,4.097982,-0.5619348,Bengali
1352,-353.7473,114.506355,-2.9426017,47.02571,2.4755127,-4.416348,-7.050251,1.9904761,-8.334386,-2.660182,-5.5583477,-8.388431,0.40463305,-2.563683,Bengali
1353,-360.59045,136.61752,25.51121,35.44188,-4.2438803,10.660719,-9.232855,6.5926747,-3.306179,-2.8667161,0.95941913,-5.5082126,3.7441251,-4.6559134,Bengali
1354,-342.2463,110.84774,6.4731216,26.884827,-0.46142098,1.1209635,-0.8598257,-5.005751,-5.1211863,2.4031126,-1.2077061,-5.1674023,-1.2652981,-6.52675,Bengali
1355,-330.9395,137.0202,17.530077,31.298304,-2.4040027,10.629259,-6.83529,4.2840533,-5.8076963,-4.9427376,-0.5881689,-5.333387,2.9217215,-3.6793814,Bengali
1356,-337.55725,132.70193,22.008759,28.542524,9.08239,11.330418,-7.4815655,3.5527968,-4.381815,-5.8756146,-5.3447127,-4.316642,4.0041933,-4.2177157,Bengali
1357,-359.2947,117.88751,4.235642,36.605553,5.7628927,-7.7237706,-6.744489,-1.292449,-9.516009,-4.6410904,-7.022563,-7.1749396,-2.2634661,-4.91365,Bengali
1358,-344.722,126.66619,16.112797,46.568348,1.5409297,9.392127,3.0076337,4.5742836,-3.1158807,4.404186,3.0706441,-5.3265724,4.2231164,-3.3213503,Bengali
1359,-344.7848,117.385345,4.288784,22.725868,4.5101666,0.038076278,2.8326752,-4.80642,-12.847134,-3.4762824,-1.7636008,-6.976882,-1.2793446,-2.520012,Bengali
1360,-343.09555,133.14595,-5.7848606,36.036297,6.3828855,-2.6316953,8.120559,0.47929543,-13.70688,2.3106985,-0.5655362,-8.864742,-1.7355788,-6.486104,Bengali
1361,-332.2392,132.70915,-15.612588,36.122314,3.6803234,2.5573409,0.09315372,-2.190484,-14.623713,-2.384232,-0.33401963,-9.674013,-0.2862752,-3.5406804,Bengali
1362,-339.4165,149.56688,-15.385858,22.226019,-8.556912,-0.3642725,-5.717128,-1.0706065,-4.5499015,3.22999,-1.2189792,-2.3444371,3.4767575,-10.065031,Bengali
1363,-343.6259,135.32347,27.894392,34.464188,0.13722853,8.217886,-6.8675776,6.2005353,-7.3616695,-6.5294137,0.21055384,-4.469,2.3212104,-4.7194667,Bengali
1364,-370.3947,114.359726,8.913517,43.2676,14.992784,-2.0645733,-4.355989,-3.5067625,-9.368955,-7.841025,-7.089884,-5.0963826,2.0894015,-6.882165,Bengali
1365,-331.78577,136.92032,-18.271135,42.55219,7.9219193,-1.10813,2.4463863,-3.499147,-18.628725,-1.46452,-3.8881273,-9.763015,1.522425,-3.2791464,Bengali
1366,-321.3874,140.29141,17.063587,33.418503,-4.996853,12.128322,-7.947296,4.8150353,-5.6401243,-4.6042533,0.07868209,-3.776251,5.315501,-4.0530057,Bengali
1367,-276.5679,131.4766,-2.770965,57.331615,-11.30557,22.509872,0.6982341,10.567564,-6.2295895,5.719684,7.150746,-5.2717237,9.434817,-2.8123224,Bengali
1368,-348.7014,139.69882,7.2017145,35.320213,-2.5695772,11.875697,-8.453114,5.032946,-4.7284713,-2.9304798,-0.18478298,-4.289773,4.6627164,-5.9923577,Bengali
1369,-326.62436,148.16962,21.922195,33.462784,-11.769435,12.250364,-4.779193,7.262067,-3.6411283,-3.6880934,-3.1032665,-6.2804456,4.5044093,-5.007514,Bengali
1370,-325.41965,130.63399,9.101839,53.093437,-3.8434405,15.579488,2.4528985,9.545352,-4.193965,3.3449442,2.5353084,-4.910111,7.1551585,-3.3722665,Bengali
1371,-368.13635,128.68077,32.708126,19.476294,7.4862432,5.270568,-1.114738,1.776389,-5.2701235,-6.1806536,-5.2801123,-4.3653255,0.74974245,-0.9945757,Bengali
1372,-351.44818,128.00247,-7.4359903,34.156998,8.403006,-2.433396,3.968039,-0.012949896,-14.758858,-0.59339195,-0.35827428,-7.9941545,0.18711536,-2.2371578,Bengali
1373,-321.62408,144.16707,15.936921,24.33,-4.0813227,7.9068866,-2.3281665,5.143572,-7.395015,-5.2586145,-2.413091,-4.3403087,3.0415144,-4.7926154,Bengali
1374,-341.83206,128.46597,21.074083,36.404667,0.33638886,10.110241,-5.238869,4.2635136,-5.7479653,-6.5024414,-4.3380036,-4.1643553,4.5502887,-4.4741035,Bengali
1375,-344.05502,140.90225,3.3650794,37.6792,5.783793,-3.0320299,-4.8861475,-7.260112,-12.880117,0.5332381,-4.114769,-7.007554,2.2732625,-4.783259,Bengali
1376,-332.48074,142.71721,24.750744,27.540155,-0.77852887,9.871416,-7.9214835,1.4242383,-9.113679,-7.118959,-1.8799508,-5.7890224,3.168253,-2.470765,Bengali
1377,-353.23398,136.66556,-1.4860888,40.20683,8.8874655,-1.014594,5.834662,-1.5400234,-18.932976,-0.71251446,1.5341042,-8.442294,-2.4308088,-4.6882215,Bengali
1378,-312.3757,161.67686,10.80328,18.526716,-14.584961,12.271476,-1.0983051,8.565781,-2.201946,0.53752714,2.2331479,-0.41524425,7.4265847,-3.9859347,Bengali
1379,-405.72244,121.41408,-5.983633,31.653437,4.148626,2.479232,2.0680878,-0.50888026,-14.515073,-2.2372391,-2.9730146,-11.36018,0.08253937,-2.2192523,Bengali
1380,-348.64075,122.686104,6.31064,27.596216,3.8423479,-0.37193602,-4.373551,-4.556605,-11.917211,0.19538853,-3.0244873,-9.217245,1.6592022,-6.5782676,Bengali
1381,-360.28122,135.44162,27.806011,29.898544,-0.14772464,9.296551,-4.970689,3.9401276,-5.5076976,-5.030144,-1.606354,-4.6258063,3.0206807,-4.0887074,Bengali
1382,-358.99933,139.84137,21.061888,23.337917,-3.6899729,6.0145264,-9.846365,1.7869593,-5.4660606,0.57607245,2.1339948,-4.330706,4.3658376,-1.855238,Bengali
1383,-284.66873,132.11424,3.4237068,47.120865,-3.7164705,16.969654,0.8512841,4.692977,-4.8823023,4.843453,7.366905,-4.474336,4.3886375,-2.9331157,Bengali
1384,-352.6655,120.35433,-11.38608,41.97665,10.775254,0.6987683,-1.3220668,-0.7928335,-13.909743,0.07412783,0.1303728,-10.488882,1.2441758,-2.8576908,Bengali
1385,-317.3876,147.04865,17.24829,27.365896,-5.618857,11.747241,-8.2668,4.7210283,-4.731638,-3.572941,-1.4704212,-6.2979503,5.4296985,-2.3352258,Bengali
1386,-366.2746,96.49867,4.551384,36.469963,8.551324,1.314772,-3.0140169,-7.781455,-4.317034,1.4636129,-5.013005,-6.8225546,0.72406715,-1.7740644,Bengali
1387,-367.98077,124.122574,9.579617,33.236782,7.5312934,-4.482952,4.7962694,1.564568,-11.784558,-1.9970247,-4.1689577,-7.0835557,2.5807495,-6.9903464,Bengali
1388,-355.8996,120.91918,12.755699,39.002014,9.1815405,-5.5066695,-2.5985978,-6.1707044,-10.741933,-1.6816988,-8.910919,-7.879298,-0.9820492,-7.282441,Bengali
1389,-374.38373,128.9762,0.03761214,31.93196,7.2750497,-5.592881,-8.283763,-4.6103225,-5.1652775,-6.8885593,-5.8083577,-2.214464,-3.8079507,-6.9812293,Bengali
1390,-347.84683,133.95128,27.783918,34.556423,1.533581,10.657018,-8.828265,5.771179,-3.7391891,-6.036064,-1.3439494,-5.224412,2.362526,-4.99165,Bengali
1391,-368.89493,134.36922,19.162046,26.820477,0.23055166,10.17411,-5.5646024,2.87287,-3.4904537,-2.241703,-1.2158906,-3.6257865,3.1674273,-4.3662786,Bengali
1392,-352.48026,137.41492,27.453213,29.09833,-2.504627,10.270125,-0.7108531,6.647708,-8.003712,-7.861771,-2.932846,-5.217722,1.6936859,-6.1070437,Bengali
1393,-361.5975,145.17166,24.380657,16.032825,-0.6867564,4.6058326,-1.3418305,1.7163131,-4.292192,-2.6848245,-2.515174,-4.031206,1.5991046,-2.7042637,Bengali
1394,-365.99252,137.30438,24.30092,20.903784,0.019497246,1.5471056,-6.6403,4.353516,-5.942931,-2.4910157,3.6384742,-2.2606947,0.7226396,0.31203195,Bengali
1395,-322.26056,142.70122,15.6836,34.34945,-3.845419,8.2408285,-5.8295374,7.2904344,-8.034885,-6.007888,-0.05566817,-4.204304,4.820114,-6.373701,Bengali
1396,-311.96585,141.7771,13.589441,36.143467,-3.291598,12.917966,-9.113941,7.4174247,-7.0000854,-7.992185,-3.0247836,-5.371768,5.2309084,-6.035074,Bengali
1397,-329.6745,139.33899,21.97942,25.360949,-2.0608926,-1.5063066,-6.463303,3.7435656,-6.5283494,-3.2594078,1.5118322,-3.0933285,-0.18851724,-1.4005818,Bengali
1398,-330.96042,145.77975,15.037386,27.742182,-2.6480665,10.704171,-5.194232,10.5588255,-4.861424,-5.3115673,-0.2733024,-4.571599,3.0910034,-6.574667,Bengali
1399,-328.72986,144.66083,16.096716,35.116817,-2.4686425,8.243161,-14.304598,2.5324774,-8.721876,-5.2634435,0.4475854,-5.611686,2.3345802,-3.5333188,Bengali
1400,-327.58707,127.67273,16.448915,39.97918,-0.04216844,14.8881235,-8.842477,5.589296,-5.5699587,-6.2301307,-0.46701074,-2.1950018,5.3846736,-5.933259,Bengali
1401,-350.97116,135.11752,18.44885,28.545986,1.7731174,2.3216708,-8.552439,2.7444532,-7.847802,-6.350976,4.22497,0.273817,1.387481,-1.2618375,Bengali
1402,-335.40982,143.07771,18.308226,22.859867,-2.662781,7.848101,-2.7152848,6.022544,-7.9228377,-5.25677,-1.1581243,-4.966371,2.220886,-4.0435147,Bengali
